0.0, 0.00017469679999999998
0.05, 0.0001747146
0.1, 0.00017468789999999998
0.15000000000000002, 0.00017473920000000002
0.2, 0.0001747262
0.25, 0.0001747174
0.3, 0.00017468829999999999
0.35, 0.000174774
0.39999999999999997, 0.0001747203
0.44999999999999996, 0.0001747309
0.49999999999999994, 0.0001747256
0.5499999999999999, 0.0001747317
0.6, 0.0001747244
0.65, 0.0001747216
0.7000000000000001, 0.00017473199999999998
0.7500000000000001, 0.000174738
0.8000000000000002, 0.0001747184
0.8500000000000002, 0.000174706
0.9000000000000002, 0.0001747099
0.9500000000000003, 0.0001747213
1.0000000000000002, 0.0001747056
1.0500000000000003, 0.0001747237
1.1000000000000003, 0.0001747265
1.1500000000000004, 0.0001747657
1.2000000000000004, 0.0001747135
1.2500000000000004, 0.0001747237
1.3000000000000005, 0.0001747163
1.3500000000000005, 0.00017471940000000002
1.4000000000000006, 0.0001747528
1.4500000000000006, 0.0001747223
1.5000000000000007, 0.0001747262
1.5500000000000007, 0.00017474049999999998
1.6000000000000008, 0.0001747246
1.6500000000000008, 0.0001747309
1.7000000000000008, 0.0001747552
1.7500000000000009, 0.00017474220000000002
1.800000000000001, 0.000174739
1.850000000000001, 0.0001747617
1.900000000000001, 0.00017474340000000002
1.950000000000001, 0.0001747576
2.000000000000001, 0.0001747669
2.0500000000000007, 0.00017475679999999998
2.1000000000000005, 0.000174774
2.1500000000000004, 0.0001747669
2.2, 0.0001747496
2.25, 0.0001747956
2.3, 0.00017480529999999998
2.3499999999999996, 0.0001747732
2.3999999999999995, 0.0001748426
2.4499999999999993, 0.0001750297
2.499999999999999, 0.0001753399
2.549999999999999, 0.0001759993
2.5999999999999988, 0.0001769924
2.6499999999999986, 0.00017853350000000001
2.6999999999999984, 0.0001806489
2.7499999999999982, 0.00018345700000000002
2.799999999999998, 0.0001861594
2.849999999999998, 0.0001868978
2.8999999999999977, 0.00018706620000000001
2.9499999999999975, 0.00018709629999999998
2.9999999999999973, 0.0001871315
3.049999999999997, 0.0001871009
3.099999999999997, 0.00018699500000000002
3.149999999999997, 0.0001862947
3.1999999999999966, 0.0001812025
3.2499999999999964, 0.0001444647
3.2999999999999963, 0.0001142173
3.349999999999996, 0.0018191330000000001
3.399999999999996, 0.013577490000000001
3.4499999999999957, 0.09462374999999999
