{   Distance	     Value	 Material }
{ -2.30181e-01	 1.38348e+03	 GaN }
{ -2.00000e-01	 2.13992e+03	 GaN }
{ -1.67837e-01	 6.05343e+03	 GaN }
{ -1.43399e-01	 3.56784e+04	 GaN }
{ -1.24830e-01	 2.31636e+05	 GaN }
{ -1.10721e-01	 3.51741e+05	 GaN }
{ -1.00000e-01	 3.47526e+05	 GaN }
{ -9.01124e-02	 2.13014e+05	 GaN }
{ -8.04755e-02	 1.22888e+05	 GaN }
{ -7.10828e-02	 7.42409e+04	 GaN }
{ -6.19282e-02	 4.78388e+04	 GaN }
{ -5.30056e-02	 3.24735e+04	 GaN }
{ -4.43091e-02	 2.27992e+04	 GaN }
{ -3.58331e-02	 1.62429e+04	 GaN }
{ -2.75718e-02	 1.14848e+04	 GaN }
{ -1.95200e-02	 7.79182e+03	 GaN }
{ -1.16723e-02	 4.72284e+03	 GaN }
{ -4.02340e-03	 2.02780e+03	 GaN }
{  3.43159e-03	 2.47537e+02	 GaN }
{  1.06976e-02	 1.91823e+03	 GaN }
{  1.77795e-02	 4.08870e+03	 GaN }
{  2.46819e-02	 6.66052e+03	 GaN }
{  3.14093e-02	 9.50328e+03	 GaN }
{  3.79663e-02	 1.27523e+04	 GaN }
{  4.43570e-02	 1.66180e+04	 GaN }
{  5.05858e-02	 2.13757e+04	 GaN }
{  5.66567e-02	 2.74040e+04	 GaN }
{  6.25737e-02	 3.52494e+04	 GaN }
{  6.83408e-02	 4.57268e+04	 GaN }
{  7.39616e-02	 6.00728e+04	 GaN }
{  7.94401e-02	 8.01544e+04	 GaN }
{  8.47796e-02	 1.08656e+05	 GaN }
{  8.99839e-02	 1.48862e+05	 GaN }
{  9.50562e-02	 2.02964e+05	 GaN }
{  1.00000e-01	 2.67282e+05	 GaN }
{  1.04941e-01	 3.27357e+05	 GaN }
{  1.10057e-01	 3.63472e+05	 GaN }
{  1.15353e-01	 3.69733e+05	 GaN }
{  1.20835e-01	 3.51537e+05	 GaN }
{  1.26511e-01	 3.16927e+05	 GaN }
{  1.32387e-01	 2.71599e+05	 GaN }
{  1.38471e-01	 2.17142e+05	 GaN }
{  1.44769e-01	 1.47521e+05	 GaN }
{  1.51289e-01	 7.62471e+04	 GaN }
{  1.58039e-01	 3.81972e+04	 GaN }
{  1.65027e-01	 2.14137e+04	 GaN }
{  1.72261e-01	 1.34039e+04	 GaN }
{  1.79750e-01	 9.08323e+03	 GaN }
{  1.87504e-01	 6.51279e+03	 GaN }
{  1.95531e-01	 4.88069e+03	 GaN }
{  2.03841e-01	 3.80463e+03	 GaN }
{  2.12444e-01	 3.08447e+03	 GaN }
{  2.21351e-01	 2.60562e+03	 GaN }
{  2.30572e-01	 2.29719e+03	 GaN }
{  2.40118e-01	 2.11540e+03	 GaN }
{  2.50000e-01	 2.12711e+03	 GaN }
{  2.60003e-01	 1.93848e+03	 GaN }
{  2.70165e-01	 1.92580e+03	 GaN }
{  2.80488e-01	 1.90874e+03	 GaN }
{  2.90975e-01	 1.88478e+03	 GaN }
{  3.01629e-01	 1.84573e+03	 GaN }
{  3.12452e-01	 1.78824e+03	 GaN }
{  3.23447e-01	 1.71280e+03	 GaN }
{  3.34616e-01	 1.62229e+03	 GaN }
{  3.45963e-01	 1.52077e+03	 GaN }
{  3.57489e-01	 1.41256e+03	 GaN }
{  3.69199e-01	 1.30158e+03	 GaN }
{  3.81095e-01	 1.19116e+03	 GaN }
{  3.93180e-01	 1.08381e+03	 GaN }
