{   Distance	     Value	 Material }
{  1.07995e+00	 1.64340e+05	 GaN }
{  1.10000e+00	 1.87953e+05	 GaN }
{  1.11996e+00	 1.89466e+05	 GaN }
{  1.14001e+00	 1.96896e+05	 GaN }
{  1.16014e+00	 1.98187e+05	 GaN }
{  1.18037e+00	 1.93041e+05	 GaN }
{  1.20069e+00	 1.62970e+05	 GaN }
{  1.22110e+00	 1.64893e+05	 GaN }
{  1.24161e+00	 1.09844e+05	 GaN }
{  1.26220e+00	 1.10923e+05	 GaN }
{  1.28289e+00	 6.73812e+04	 GaN }
{  1.30367e+00	 3.02219e+04	 GaN }
{  1.32455e+00	 1.17967e+04	 GaN }
{  1.34552e+00	 8.61420e+03	 GaN }
{  1.36658e+00	 7.37262e+03	 GaN }
{  1.38774e+00	 5.73008e+03	 GaN }
{  1.40899e+00	 4.65111e+03	 GaN }
{  1.43034e+00	 3.88634e+03	 GaN }
{  1.45178e+00	 3.31501e+03	 GaN }
{  1.47333e+00	 2.87161e+03	 GaN }
{  1.49496e+00	 2.51745e+03	 GaN }
{  1.51670e+00	 2.22817e+03	 GaN }
{  1.53853e+00	 1.98761e+03	 GaN }
{  1.56047e+00	 1.91970e+03	 GaN }
{  1.58250e+00	 1.74317e+03	 GaN }
{  1.60463e+00	 1.58928e+03	 GaN }
{  1.62686e+00	 1.33123e+03	 GaN }
{  1.64919e+00	 1.21687e+03	 GaN }
{  1.67162e+00	 1.11585e+03	 GaN }
{  1.69415e+00	 1.02606e+03	 GaN }
{  1.71678e+00	 9.45853e+02	 GaN }
{  1.73951e+00	 8.73856e+02	 GaN }
{  1.76235e+00	 8.08957e+02	 GaN }
{  1.78529e+00	 7.50232e+02	 GaN }
{  1.80833e+00	 6.96909e+02	 GaN }
{  1.83148e+00	 6.48332e+02	 GaN }
{  1.85473e+00	 6.03906e+02	 GaN }
{  1.87809e+00	 5.62716e+02	 GaN }
{  1.90155e+00	 5.25965e+02	 GaN }
{  1.92511e+00	 4.91709e+02	 GaN }
{  1.94879e+00	 4.60084e+02	 GaN }
{  1.97257e+00	 4.30865e+02	 GaN }
{  1.99645e+00	 4.03829e+02	 GaN }
{  2.02045e+00	 3.78773e+02	 GaN }
{  2.04455e+00	 3.55529e+02	 GaN }
{  2.06876e+00	 3.33910e+02	 GaN }
{  2.09308e+00	 3.13796e+02	 GaN }
{  2.11750e+00	 3.36828e+02	 GaN }
{  2.14204e+00	 3.17234e+02	 GaN }
{  2.16669e+00	 2.98908e+02	 GaN }
{  2.19145e+00	 2.45995e+02	 GaN }
{  2.21632e+00	 2.31710e+02	 GaN }
{  2.24131e+00	 2.18359e+02	 GaN }
{  2.26640e+00	 2.05838e+02	 GaN }
{  2.29161e+00	 1.94095e+02	 GaN }
{  2.31693e+00	 2.10737e+02	 GaN }
{  2.34237e+00	 1.72726e+02	 GaN }
{  2.36792e+00	 1.87980e+02	 GaN }
{  2.39359e+00	 1.53861e+02	 GaN }
{  2.41937e+00	 1.45262e+02	 GaN }
{  2.44526e+00	 1.37169e+02	 GaN }
{  2.47128e+00	 1.29549e+02	 GaN }
{  2.49741e+00	 1.22371e+02	 GaN }
{  2.52366e+00	 1.15606e+02	 GaN }
{  2.55003e+00	 1.26731e+02	 GaN }
{  2.57651e+00	 1.03216e+02	 GaN }
{  2.60312e+00	 9.75425e+01	 GaN }
{  2.62984e+00	 9.21890e+01	 GaN }
{  2.65669e+00	 8.71357e+01	 GaN }
{  2.68365e+00	 8.23645e+01	 GaN }
{  2.71074e+00	 7.78586e+01	 GaN }
{  2.73795e+00	 8.58738e+01	 GaN }
{  2.76528e+00	 6.95809e+01	 GaN }
{  2.79273e+00	 6.57807e+01	 GaN }
{  2.82031e+00	 6.21891e+01	 GaN }
{  2.84801e+00	 5.87939e+01	 GaN }
{  2.87584e+00	 5.55840e+01	 GaN }
{  2.90379e+00	 6.15908e+01	 GaN }
{  2.93187e+00	 4.96787e+01	 GaN }
{  2.96008e+00	 5.51272e+01	 GaN }
{  2.98841e+00	 5.21521e+01	 GaN }
{  3.01687e+00	 4.19683e+01	 GaN }
{  3.04545e+00	 4.66691e+01	 GaN }
{  3.07417e+00	 3.74977e+01	 GaN }
{  3.10301e+00	 3.54416e+01	 GaN }
{  3.13199e+00	 3.94910e+01	 GaN }
{  3.16109e+00	 3.16559e+01	 GaN }
{  3.19033e+00	 2.99146e+01	 GaN }
{  3.21970e+00	 2.82671e+01	 GaN }
{  3.24920e+00	 2.67084e+01	 GaN }
{  3.27883e+00	 2.52336e+01	 GaN }
{  3.30860e+00	 2.38383e+01	 GaN }
{  3.33850e+00	 2.25183e+01	 GaN }
{  3.36853e+00	 2.12695e+01	 GaN }
{  3.39870e+00	 2.00881e+01	 GaN }
{  3.42901e+00	 1.89706e+01	 GaN }
{  3.45945e+00	 1.79136e+01	 GaN }
{  3.49003e+00	 1.69139e+01	 GaN }
{  3.52075e+00	 1.59684e+01	 GaN }
{  3.55161e+00	 1.50743e+01	 GaN }
{  3.58260e+00	 1.42288e+01	 GaN }
{  3.61373e+00	 1.34295e+01	 GaN }
{  3.64501e+00	 1.26738e+01	 GaN }
{  3.67642e+00	 1.42796e+01	 GaN }
{  3.70798e+00	 1.12844e+01	 GaN }
{  3.73968e+00	 1.06464e+01	 GaN }
{  3.77152e+00	 1.20177e+01	 GaN }
{  3.80350e+00	 9.47427e+00	 GaN }
{  3.83563e+00	 1.07083e+01	 GaN }
{  3.86790e+00	 8.42856e+00	 GaN }
{  3.90032e+00	 7.94905e+00	 GaN }
{  3.93289e+00	 7.49642e+00	 GaN }
{  3.96560e+00	 7.06928e+00	 GaN }
{  3.99846e+00	 6.66630e+00	 GaN }
{  4.03146e+00	 6.28620e+00	 GaN }
{  4.06462e+00	 5.92781e+00	 GaN }
{  4.09792e+00	 5.58999e+00	 GaN }
{  4.13137e+00	 5.27169e+00	 GaN }
{  4.16498e+00	 6.00639e+00	 GaN }
{  4.19873e+00	 5.67089e+00	 GaN }
{  4.23264e+00	 5.35513e+00	 GaN }
{  4.26670e+00	 4.17420e+00	 GaN }
{  4.30092e+00	 3.93938e+00	 GaN }
{  4.33528e+00	 3.71880e+00	 GaN }
{  4.36981e+00	 3.51175e+00	 GaN }
{  4.40448e+00	 3.31754e+00	 GaN }
{  4.43932e+00	 3.13556e+00	 GaN }
{  4.47431e+00	 2.96520e+00	 GaN }
{  4.50946e+00	 2.80592e+00	 GaN }
{  4.54476e+00	 2.65718e+00	 GaN }
{  4.58023e+00	 2.51849e+00	 GaN }
{  4.61585e+00	 2.94044e+00	 GaN }
{  4.65164e+00	 2.79924e+00	 GaN }
{  4.68758e+00	 2.15839e+00	 GaN }
{  4.72369e+00	 2.05570e+00	 GaN }
{  4.75996e+00	 1.96109e+00	 GaN }
{  4.79640e+00	 1.87426e+00	 GaN }
{  4.83300e+00	 1.79493e+00	 GaN }
{  4.86976e+00	 1.72285e+00	 GaN }
{  4.90669e+00	 1.65779e+00	 GaN }
{  4.94378e+00	 1.59957e+00	 GaN }
{  4.98104e+00	 1.54800e+00	 GaN }
{  5.01847e+00	 1.50295e+00	 GaN }
{  5.05607e+00	 1.46430e+00	 GaN }
{  5.09384e+00	 1.84716e+00	 GaN }
{  5.13177e+00	 1.40587e+00	 GaN }
{  5.16988e+00	 1.38601e+00	 GaN }
{  5.20816e+00	 1.37237e+00	 GaN }
{  5.24661e+00	 1.36498e+00	 GaN }
{  5.28524e+00	 1.36392e+00	 GaN }
{  5.32404e+00	 1.36927e+00	 GaN }
{  5.36301e+00	 1.38119e+00	 GaN }
{  5.40216e+00	 1.39983e+00	 GaN }
{  5.44148e+00	 1.93184e+00	 GaN }
{  5.48099e+00	 1.98656e+00	 GaN }
{  5.52067e+00	 1.49862e+00	 GaN }
{  5.56053e+00	 1.54689e+00	 GaN }
{  5.60056e+00	 2.21566e+00	 GaN }
{  5.64078e+00	 1.66897e+00	 GaN }
{  5.68118e+00	 2.42952e+00	 GaN }
{  5.72176e+00	 1.82882e+00	 GaN }
{  5.76253e+00	 1.92462e+00	 GaN }
{  5.80347e+00	 2.03212e+00	 GaN }
{  5.84460e+00	 2.15228e+00	 GaN }
{  5.88592e+00	 3.23793e+00	 GaN }
{  5.92742e+00	 2.43527e+00	 GaN }
{  5.96911e+00	 2.60081e+00	 GaN }
{  6.01099e+00	 2.78453e+00	 GaN }
{  6.05306e+00	 4.27442e+00	 GaN }
{  6.09531e+00	 3.21440e+00	 GaN }
{  6.13776e+00	 3.46524e+00	 GaN }
{  6.18039e+00	 3.74374e+00	 GaN }
{  6.22322e+00	 4.05325e+00	 GaN }
{  6.26624e+00	 4.39768e+00	 GaN }
{  6.30946e+00	 6.92752e+00	 GaN }
{  6.35287e+00	 5.21017e+00	 GaN }
{  6.39647e+00	 8.28055e+00	 GaN }
{  6.44027e+00	 9.08543e+00	 GaN }
{  6.48427e+00	 6.83320e+00	 GaN }
{  6.52847e+00	 7.51628e+00	 GaN }
{  6.57287e+00	 8.28985e+00	 GaN }
{  6.61746e+00	 1.35298e+01	 GaN }
{  6.66226e+00	 1.50640e+01	 GaN }
{  6.70725e+00	 1.13259e+01	 GaN }
{  6.75245e+00	 1.26552e+01	 GaN }
{  6.79786e+00	 1.41980e+01	 GaN }
{  6.84347e+00	 1.60005e+01	 GaN }
{  6.88928e+00	 1.81223e+01	 GaN }
{  6.93530e+00	 2.06412e+01	 GaN }
{  6.98153e+00	 2.36596e+01	 GaN }
{  7.02796e+00	 2.73158e+01	 GaN }
{  7.07461e+00	 3.17988e+01	 GaN }
{  7.12146e+00	 3.73724e+01	 GaN }
{  7.16852e+00	 7.14231e+01	 GaN }
{  7.21580e+00	 5.34779e+01	 GaN }
{  7.26329e+00	 1.09009e+02	 GaN }
{  7.31099e+00	 8.14961e+01	 GaN }
{  7.35891e+00	 1.03905e+02	 GaN }
{  7.40705e+00	 1.36301e+02	 GaN }
{  7.45540e+00	 1.85377e+02	 GaN }
{  7.50396e+00	 2.64253e+02	 GaN }
{  7.55275e+00	 4.01184e+02	 GaN }
{  7.60176e+00	 6.64776e+02	 GaN }
{  7.65099e+00	 1.25027e+03	 GaN }
{  7.70043e+00	 2.85185e+03	 GaN }
{  7.75011e+00	 3.05317e+04	 GaN }
{  7.80000e+00	 2.48219e+04	 GaN }
{  7.85000e+00	 1.43019e+04	 GaN }
{  7.90000e+00	 3.90157e+02	 GaN }
{  7.95000e+00	 1.08390e+02	 GaN }
{  8.00000e+00	 3.71426e+01	 GaN }
{  8.05000e+00	 1.33971e+01	 GaN }
{  8.10000e+00	 4.56068e+00	 GaN }
{  8.15000e+00	 9.90296e-01	 GaN }
{  8.20000e+00	 5.05466e-01	 GaN }
{  8.25000e+00	 1.11244e+00	 GaN }
{  8.30000e+00	 1.31624e+00	 GaN }
{  8.35000e+00	 1.33123e+00	 GaN }
{  8.40000e+00	 1.25745e+00	 GaN }
{  8.45000e+00	 1.14317e+00	 GaN }
{  8.50000e+00	 1.01185e+00	 GaN }
{  8.55000e+00	 8.74107e-01	 GaN }
{  8.60000e+00	 7.32940e-01	 GaN }
{  8.65000e+00	 5.84471e-01	 GaN }
{  8.70000e+00	 4.12665e-01	 GaN }
{  8.75000e+00	 1.64471e-01	 GaN }
{  8.80000e+00	 3.37458e-01	 GaN }
{  8.85000e+00	 2.87346e+00	 GaN }
{  8.90000e+00	 6.16390e+02	 GaN }

{   Distance	     Value	 Material }
{ -1.95000e+00	 5.94288e+02	 GaN }
{ -1.90000e+00	 3.64934e+02	 GaN }
{ -1.85000e+00	 3.39697e+00	 GaN }
{ -1.80000e+00	 4.74786e-02	 GaN }
{ -1.75000e+00	 3.43749e-02	 GaN }
{ -1.70000e+00	 4.63754e-02	 GaN }
{ -1.65000e+00	 5.95299e-02	 GaN }
{ -1.60000e+00	 7.44529e-02	 GaN }
{ -1.55000e+00	 9.18770e-02	 GaN }
{ -1.50000e+00	 1.12600e-01	 GaN }
{ -1.45000e+00	 1.37575e-01	 GaN }
{ -1.40000e+00	 1.67992e-01	 GaN }
{ -1.35000e+00	 2.05332e-01	 GaN }
{ -1.30000e+00	 2.51401e-01	 GaN }
{ -1.25000e+00	 3.08217e-01	 GaN }
{ -1.20000e+00	 3.77427e-01	 GaN }
{ -1.15000e+00	 4.58141e-01	 GaN }
{ -1.10000e+00	 5.39131e-01	 GaN }
{ -1.05000e+00	 5.68764e-01	 GaN }
{ -1.00000e+00	 3.17562e-01	 GaN }
{ -9.50000e-01	 1.88102e+00	 GaN }
{ -9.00000e-01	 9.25529e+01	 GaN }
{ -8.50000e-01	 1.46418e+04	 GaN }
{ -8.02781e-01	 2.03702e+04	 GaN }
{ -7.66672e-01	 6.42509e+03	 GaN }
{ -7.39058e-01	 2.59650e+03	 GaN }
{ -7.17942e-01	 2.23650e+03	 GaN }
{ -7.01793e-01	 2.48767e+03	 GaN }
{ -6.89444e-01	 3.02120e+03	 GaN }
{ -6.80000e-01	 3.62168e+03	 GaN }
{ -6.70000e-01	 4.99497e+03	 GaN }
{ -6.60000e-01	 7.02814e+03	 GaN }
{ -6.50000e-01	 1.07130e+04	 GaN }
{ -6.40000e-01	 1.81828e+04	 GaN }
{ -6.30000e-01	 3.52308e+04	 GaN }
{ -6.20000e-01	 7.65825e+04	 GaN }
{ -6.10000e-01	 1.59102e+05	 GaN }
{ -6.00000e-01	 2.13000e+05	 GaN }
{ -5.90113e-01	 1.85555e+05	 GaN }
{ -5.79971e-01	 1.34696e+05	 GaN }
{ -5.69568e-01	 9.17560e+04	 GaN }
{ -5.58897e-01	 6.22840e+04	 GaN }
{ -5.47950e-01	 4.31886e+04	 GaN }
{ -5.36722e-01	 3.08101e+04	 GaN }
{ -5.25203e-01	 2.25987e+04	 GaN }
{ -5.13388e-01	 1.69852e+04	 GaN }
{ -5.01269e-01	 9.47076e+03	 GaN }
{ -4.88837e-01	 1.01578e+04	 GaN }
{ -4.76084e-01	 8.02040e+03	 GaN }
{ -4.63003e-01	 6.39074e+03	 GaN }
{ -4.49584e-01	 3.81696e+03	 GaN }
{ -4.35820e-01	 3.05815e+03	 GaN }
{ -4.21700e-01	 3.29705e+03	 GaN }
{ -4.07217e-01	 1.91270e+03	 GaN }
{ -3.92360e-01	 2.06349e+03	 GaN }
{ -3.77121e-01	 1.58542e+03	 GaN }
{ -3.61488e-01	 1.17214e+03	 GaN }
{ -3.45452e-01	 8.09015e+02	 GaN }
{ -3.29004e-01	 4.84678e+02	 GaN }
{ -3.12131e-01	 1.90099e+02	 GaN }
{ -2.94823e-01	 3.11046e+02	 GaN }
{ -2.77069e-01	 3.37810e+02	 GaN }
{ -2.58857e-01	 7.57185e+02	 GaN }
{ -2.40175e-01	 9.74958e+02	 GaN }
{ -2.21013e-01	 1.05600e+03	 GaN }
{ -2.01356e-01	 1.29335e+03	 GaN }
{ -1.81192e-01	 1.53674e+03	 GaN }
{ -1.60509e-01	 1.79118e+03	 GaN }
{ -1.39292e-01	 2.06328e+03	 GaN }
{ -1.17528e-01	 2.36352e+03	 GaN }
{ -9.52039e-02	 2.71222e+03	 GaN }
{ -7.23037e-02	 3.15808e+03	 GaN }
{ -4.88133e-02	 3.83941e+03	 GaN }
{ -2.47172e-02	 5.14854e+03	 GaN }
{  0.00000e+00	 1.10920e+03	 GaN }
{  2.50371e-02	 3.18223e+02	 GaN }
{  4.92313e-02	 2.98587e+03	 GaN }
{  7.26110e-02	 4.47796e+03	 GaN }
{  9.52037e-02	 5.35335e+03	 GaN }
{  1.17036e-01	 6.05946e+03	 GaN }
{  1.38133e-01	 6.73807e+03	 GaN }
{  1.58520e-01	 7.43741e+03	 GaN }
{  1.78221e-01	 8.17843e+03	 GaN }
{  1.97258e-01	 8.97348e+03	 GaN }
{  2.15655e-01	 1.16478e+04	 GaN }
{  2.33432e-01	 1.07632e+04	 GaN }
{  2.50611e-01	 1.17760e+04	 GaN }
{  2.67212e-01	 1.28803e+04	 GaN }
{  2.83253e-01	 1.40871e+04	 GaN }
{  2.98755e-01	 1.82386e+04	 GaN }
{  3.13735e-01	 1.68598e+04	 GaN }
{  3.28210e-01	 2.18643e+04	 GaN }
{  3.42199e-01	 2.02156e+04	 GaN }
{  3.55716e-01	 2.21605e+04	 GaN }
{  3.68779e-01	 2.43155e+04	 GaN }
{  3.81401e-01	 2.67096e+04	 GaN }
{  3.93599e-01	 2.93768e+04	 GaN }
{  4.05386e-01	 3.23571e+04	 GaN }
{  4.16776e-01	 3.56980e+04	 GaN }
{  4.27783e-01	 3.94560e+04	 GaN }
{  4.38419e-01	 5.23595e+04	 GaN }
{  4.48698e-01	 4.85074e+04	 GaN }
{  4.58630e-01	 5.39813e+04	 GaN }
{  4.68228e-01	 6.02411e+04	 GaN }
{  4.77502e-01	 8.15887e+04	 GaN }
{  4.86465e-01	 7.57498e+04	 GaN }
{  4.95126e-01	 1.03990e+05	 GaN }
{  5.03495e-01	 9.67213e+04	 GaN }
{  5.11583e-01	 1.10042e+05	 GaN }
{  5.19398e-01	 1.25852e+05	 GaN }
{  5.26950e-01	 1.44770e+05	 GaN }
{  5.34248e-01	 2.08085e+05	 GaN }
{  5.41300e-01	 1.95394e+05	 GaN }
{  5.48115e-01	 2.29535e+05	 GaN }
{  5.54701e-01	 2.71822e+05	 GaN }
{  5.61065e-01	 3.24568e+05	 GaN }
{  5.67214e-01	 4.88969e+05	 GaN }
{  5.73157e-01	 4.73319e+05	 GaN }
{  5.78899e-01	 5.75800e+05	 GaN }
{  5.84448e-01	 6.99852e+05	 GaN }
{  5.89811e-01	 8.43411e+05	 GaN }
{  5.94993e-01	 1.10892e+06	 GaN }
{  6.00000e-01	 1.14551e+06	 GaN }
{  6.05021e-01	 1.26988e+06	 GaN }
{  6.10403e-01	 1.35385e+06	 GaN }
{  6.16170e-01	 1.40940e+06	 GaN }
{  6.22352e-01	 1.41780e+06	 GaN }
{  6.28977e-01	 1.39358e+06	 GaN }
{  6.36078e-01	 1.34643e+06	 GaN }
{  6.43689e-01	 1.19116e+06	 GaN }
{  6.51846e-01	 1.21315e+06	 GaN }
{  6.60588e-01	 1.13637e+06	 GaN }
{  6.69958e-01	 1.05632e+06	 GaN }
{  6.80000e-01	 9.74499e+05	 GaN }
{  6.90024e-01	 8.95024e+05	 GaN }
{  7.00300e-01	 8.20135e+05	 GaN }
{  7.10833e-01	 7.49370e+05	 GaN }
{  7.21631e-01	 6.21838e+05	 GaN }
{  7.32699e-01	 5.66806e+05	 GaN }
{  7.44044e-01	 5.66096e+05	 GaN }
{  7.55674e-01	 5.15363e+05	 GaN }
{  7.67595e-01	 4.69752e+05	 GaN }
{  7.79815e-01	 4.29039e+05	 GaN }
{  7.92341e-01	 3.92927e+05	 GaN }
{  8.05181e-01	 3.61079e+05	 GaN }
{  8.18343e-01	 3.33156e+05	 GaN }
{  8.31835e-01	 2.90523e+05	 GaN }
{  8.45665e-01	 2.72508e+05	 GaN }
{  8.59842e-01	 2.69824e+05	 GaN }
{  8.74374e-01	 2.44786e+05	 GaN }
{  8.89270e-01	 2.42201e+05	 GaN }
{  9.04540e-01	 2.27396e+05	 GaN }
{  9.20192e-01	 2.22528e+05	 GaN }
{  9.36237e-01	 2.20331e+05	 GaN }
{  9.52684e-01	 2.17976e+05	 GaN }
{  9.69543e-01	 2.18728e+05	 GaN }
{  9.86824e-01	 2.22693e+05	 GaN }
{  1.00454e+00	 2.30329e+05	 GaN }
{  1.02270e+00	 2.42209e+05	 GaN }
{  1.04131e+00	 2.58959e+05	 GaN }
{  1.06039e+00	 2.81051e+05	 GaN }
{  1.07995e+00	 3.08347e+05	 GaN }
{  1.10000e+00	 3.68617e+05	 GaN }
{  1.11996e+00	 3.70238e+05	 GaN }
{  1.14001e+00	 3.96403e+05	 GaN }
{  1.16014e+00	 4.15573e+05	 GaN }
{  1.18037e+00	 4.27509e+05	 GaN }
{  1.20069e+00	 4.31562e+05	 GaN }
{  1.22110e+00	 4.34111e+05	 GaN }
{  1.24161e+00	 4.24008e+05	 GaN }
{  1.26220e+00	 4.26150e+05	 GaN }
{  1.28289e+00	 4.19047e+05	 GaN }
{  1.30367e+00	 4.10635e+05	 GaN }
{  1.32455e+00	 3.89738e+05	 GaN }
{  1.34552e+00	 3.79299e+05	 GaN }
{  1.36658e+00	 3.80693e+05	 GaN }
{  1.38774e+00	 3.69747e+05	 GaN }
{  1.40899e+00	 3.58479e+05	 GaN }
{  1.43034e+00	 3.46934e+05	 GaN }
{  1.45178e+00	 3.35131e+05	 GaN }
{  1.47333e+00	 3.23069e+05	 GaN }
{  1.49496e+00	 3.10733e+05	 GaN }
{  1.51670e+00	 2.98087e+05	 GaN }
{  1.53853e+00	 2.85080e+05	 GaN }
{  1.56047e+00	 2.56823e+05	 GaN }
{  1.58250e+00	 2.42206e+05	 GaN }
{  1.60463e+00	 2.26736e+05	 GaN }
{  1.62686e+00	 2.27543e+05	 GaN }
{  1.64919e+00	 2.10950e+05	 GaN }
{  1.67162e+00	 1.92882e+05	 GaN }
{  1.69415e+00	 1.72781e+05	 GaN }
{  1.71678e+00	 1.49733e+05	 GaN }
{  1.73951e+00	 1.22043e+05	 GaN }
{  1.76235e+00	 8.60115e+04	 GaN }
{  1.78529e+00	 4.19128e+04	 GaN }
{  1.80833e+00	 2.08735e+04	 GaN }
{  1.83148e+00	 1.28922e+04	 GaN }
{  1.85473e+00	 9.23202e+03	 GaN }
{  1.87809e+00	 7.17879e+03	 GaN }
{  1.90155e+00	 5.85588e+03	 GaN }
{  1.92511e+00	 4.92467e+03	 GaN }
{  1.94879e+00	 4.22930e+03	 GaN }
{  1.97257e+00	 3.68809e+03	 GaN }
{  1.99645e+00	 3.25387e+03	 GaN }
{  2.02045e+00	 2.89732e+03	 GaN }
{  2.04455e+00	 2.59917e+03	 GaN }
{  2.06876e+00	 2.34618e+03	 GaN }
{  2.09308e+00	 2.12889e+03	 GaN }
{  2.11750e+00	 2.11778e+03	 GaN }
{  2.14204e+00	 1.94670e+03	 GaN }
{  2.16669e+00	 1.79474e+03	 GaN }
{  2.19145e+00	 1.50089e+03	 GaN }
{  2.21632e+00	 1.38572e+03	 GaN }
{  2.24131e+00	 1.28243e+03	 GaN }
{  2.26640e+00	 1.18939e+03	 GaN }
{  2.29161e+00	 1.10522e+03	 GaN }
{  2.31693e+00	 1.15501e+03	 GaN }
{  2.34237e+00	 9.59244e+02	 GaN }
{  2.36792e+00	 1.01061e+03	 GaN }
{  2.39359e+00	 8.37462e+02	 GaN }
{  2.41937e+00	 7.83999e+02	 GaN }
{  2.44526e+00	 7.34790e+02	 GaN }
{  2.47128e+00	 6.89392e+02	 GaN }
{  2.49741e+00	 6.47379e+02	 GaN }
{  2.52366e+00	 6.07895e+02	 GaN }
{  2.55003e+00	 6.55513e+02	 GaN }
{  2.57651e+00	 5.39142e+02	 GaN }
{  2.60312e+00	 5.08038e+02	 GaN }
{  2.62984e+00	 4.79056e+02	 GaN }
{  2.65669e+00	 4.52022e+02	 GaN }
{  2.68365e+00	 4.26776e+02	 GaN }
{  2.71074e+00	 4.03172e+02	 GaN }
{  2.73795e+00	 4.41370e+02	 GaN }
{  2.76528e+00	 3.60387e+02	 GaN }
{  2.79273e+00	 3.40981e+02	 GaN }
{  2.82031e+00	 3.22767e+02	 GaN }
{  2.84801e+00	 3.05658e+02	 GaN }
{  2.87584e+00	 2.89574e+02	 GaN }
{  2.90379e+00	 3.20601e+02	 GaN }
{  2.93187e+00	 2.60196e+02	 GaN }
{  2.96008e+00	 2.89047e+02	 GaN }
{  2.98841e+00	 2.74582e+02	 GaN }
{  3.01687e+00	 2.22187e+02	 GaN }
{  3.04545e+00	 2.48000e+02	 GaN }
{  3.07417e+00	 2.00286e+02	 GaN }
{  3.10301e+00	 1.90236e+02	 GaN }
{  3.13199e+00	 2.13281e+02	 GaN }
{  3.16109e+00	 1.71751e+02	 GaN }
{  3.19033e+00	 1.63250e+02	 GaN }
{  3.21970e+00	 1.55204e+02	 GaN }
{  3.24920e+00	 1.47584e+02	 GaN }
{  3.27883e+00	 1.40366e+02	 GaN }
{  3.30860e+00	 1.33526e+02	 GaN }
{  3.33850e+00	 1.27042e+02	 GaN }
{  3.36853e+00	 1.20893e+02	 GaN }
{  3.39870e+00	 1.15060e+02	 GaN }
{  3.42901e+00	 1.09526e+02	 GaN }
{  3.45945e+00	 1.04273e+02	 GaN }
{  3.49003e+00	 9.92850e+01	 GaN }
{  3.52075e+00	 9.45484e+01	 GaN }
{  3.55161e+00	 9.00491e+01	 GaN }
{  3.58260e+00	 8.57742e+01	 GaN }
{  3.61373e+00	 8.17116e+01	 GaN }
{  3.64501e+00	 7.78498e+01	 GaN }
{  3.67642e+00	 8.91812e+01	 GaN }
{  3.70798e+00	 7.06868e+01	 GaN }
{  3.73968e+00	 6.73661e+01	 GaN }
{  3.77152e+00	 7.73956e+01	 GaN }
{  3.80350e+00	 6.12019e+01	 GaN }
{  3.83563e+00	 7.04433e+01	 GaN }
{  3.86790e+00	 5.56205e+01	 GaN }
{  3.90032e+00	 5.30300e+01	 GaN }
{  3.93289e+00	 5.05640e+01	 GaN }
{  3.96560e+00	 4.82163e+01	 GaN }
{  3.99846e+00	 4.59810e+01	 GaN }
{  4.03146e+00	 4.38526e+01	 GaN }
{  4.06462e+00	 4.18257e+01	 GaN }
{  4.09792e+00	 3.98955e+01	 GaN }
{  4.13137e+00	 3.80572e+01	 GaN }
{  4.16498e+00	 4.41716e+01	 GaN }
{  4.19873e+00	 4.21726e+01	 GaN }
{  4.23264e+00	 4.02670e+01	 GaN }
{  4.26670e+00	 3.15380e+01	 GaN }
{  4.30092e+00	 3.00974e+01	 GaN }
{  4.33528e+00	 2.87254e+01	 GaN }
{  4.36981e+00	 2.74188e+01	 GaN }
{  4.40448e+00	 2.61746e+01	 GaN }
{  4.43932e+00	 2.49900e+01	 GaN }
{  4.47431e+00	 2.38623e+01	 GaN }
{  4.50946e+00	 2.27889e+01	 GaN }
{  4.54476e+00	 2.17673e+01	 GaN }
{  4.58023e+00	 2.07953e+01	 GaN }
{  4.61585e+00	 2.43930e+01	 GaN }
{  4.65164e+00	 2.33306e+01	 GaN }
{  4.68758e+00	 1.81558e+01	 GaN }
{  4.72369e+00	 1.73616e+01	 GaN }
{  4.75996e+00	 1.66072e+01	 GaN }
{  4.79640e+00	 1.58911e+01	 GaN }
{  4.83300e+00	 1.52116e+01	 GaN }
{  4.86976e+00	 1.45673e+01	 GaN }
{  4.90669e+00	 1.39569e+01	 GaN }
{  4.94378e+00	 1.33791e+01	 GaN }
{  4.98104e+00	 1.28327e+01	 GaN }
{  5.01847e+00	 1.23165e+01	 GaN }
{  5.05607e+00	 1.18295e+01	 GaN }
{  5.09384e+00	 1.41258e+01	 GaN }
{  5.13177e+00	 1.09395e+01	 GaN }
{  5.16988e+00	 1.05347e+01	 GaN }
{  5.20816e+00	 1.01558e+01	 GaN }
{  5.24661e+00	 9.80191e+00	 GaN }
{  5.28524e+00	 9.47260e+00	 GaN }
{  5.32404e+00	 9.16730e+00	 GaN }
{  5.36301e+00	 8.88558e+00	 GaN }
{  5.40216e+00	 8.62706e+00	 GaN }
{  5.44148e+00	 1.05859e+01	 GaN }
{  5.48099e+00	 1.03415e+01	 GaN }
{  5.52067e+00	 7.98827e+00	 GaN }
{  5.56053e+00	 7.82056e+00	 GaN }
{  5.60056e+00	 9.78237e+00	 GaN }
{  5.64078e+00	 7.55333e+00	 GaN }
{  5.68118e+00	 9.55790e+00	 GaN }
{  5.72176e+00	 7.37889e+00	 GaN }
{  5.76253e+00	 7.32765e+00	 GaN }
{  5.80347e+00	 7.30132e+00	 GaN }
{  5.84460e+00	 7.30081e+00	 GaN }
{  5.88592e+00	 9.56122e+00	 GaN }
