0.005,0.654166666666667
-0.01,0.648611111111111
-0.035,0.644444444444444
-0.05,0.638888888888889
-0.075,0.636111111111111
-0.095,0.630555555555556
-0.11,0.625
-0.135,0.620833333333333
-0.155,0.616666666666667
-0.175,0.611111111111111
-0.195,0.608333333333333
-0.21,0.601388888888889
-0.235,0.598611111111111
-0.255,0.594444444444444
-0.275,0.588888888888889
-0.295,0.583333333333333
-0.31,0.579166666666667
-0.335,0.575
-0.355,0.570833333333333
-0.37,0.566666666666667
-0.395,0.561111111111111
-0.415,0.558333333333333
-0.435,0.552777777777778
-0.45,0.547222222222222
-0.47,0.543055555555556
-0.49,0.5375
-0.515,0.531944444444444
-0.535,0.527777777777778
-0.555,0.523611111111111
-0.575,0.518055555555556
-0.59,0.513888888888889
-0.615,0.509722222222222
-0.63,0.504166666666667
-0.655,0.498611111111111
-0.675,0.493055555555556
-0.695,0.488888888888889
-0.71,0.484722222222222
-0.73,0.479166666666667
-0.755,0.475
-0.775,0.469444444444444
-0.795,0.463888888888889
-0.815,0.459722222222222
-0.835,0.454166666666667
-0.85,0.45
-0.875,0.444444444444445
-0.895,0.440277777777778
-0.91,0.436111111111111
-0.935,0.430555555555556
-0.955,0.425
-0.975,0.419444444444444
-0.995,0.415277777777778
-1.015,0.409722222222222
-1.035,0.404166666666667
-1.055,0.4
-1.07,0.394444444444444
-1.09,0.388888888888889
-1.115,0.384722222222222
-1.13,0.380555555555556
-1.15,0.373611111111111
-1.17,0.369444444444444
-1.195,0.363888888888889
-1.215,0.358333333333333
-1.235,0.354166666666667
-1.255,0.35
-1.27,0.343055555555556
-1.295,0.336111111111111
-1.315,0.331944444444444
-1.335,0.326388888888889
-1.35,0.322222222222222
-1.375,0.316666666666667
-1.395,0.311111111111111
-1.41,0.305555555555556
-1.435,0.3
-1.45,0.295833333333333
-1.475,0.290277777777778
-1.495,0.286111111111111
-1.515,0.279166666666667
-1.53,0.273611111111111
-1.555,0.269444444444444
-1.575,0.263888888888889
-1.595,0.256944444444445
-1.615,0.252777777777778
-1.63,0.247222222222222
-1.655,0.241666666666667
-1.67,0.236111111111111
-1.69,0.231944444444444
-1.715,0.225
-1.735,0.219444444444444
-1.755,0.215277777777778
-1.775,0.208333333333333
-1.795,0.205555555555556
-1.81,0.198611111111111
-1.83,0.193055555555556
-1.855,0.188888888888889
-1.875,0.181944444444444
-1.895,0.176388888888889
-1.915,0.170833333333333
-1.935,0.166666666666667
-1.95,0.161111111111111
-1.97,0.155555555555556
-1.995,0.15
-2.015,0.144444444444444
-2.035,0.138888888888889
-2.055,0.133333333333333
-2.07,0.127777777777778
-2.09,0.123611111111111
-2.115,0.118055555555556
-2.13,0.1125
-2.15,0.108333333333333
-2.17,0.102777777777778
-2.19,0.0972222222222222
-2.215,0.0930555555555556
-2.235,0.0875
-2.25,0.0819444444444444
-2.27,0.0777777777777778
-2.295,0.0722222222222222
-2.31,0.0666666666666667
-2.335,0.0625
-2.355,0.0583333333333333
-2.375,0.0555555555555556
-2.395,0.0486111111111111
-2.41,0.0472222222222222
-2.43,0.0416666666666667
-2.455,0.0375
-2.47,0.0347222222222222
-2.49,0.0319444444444444
-2.52,0.0277777777777778
-2.535,0.025
-2.555,0.0222222222222222
-2.57,0.0180555555555556
-2.59,0.0166666666666667
-2.61,0.0152777777777778
-2.63,0.0125
-2.65,0.0111111111111111
-2.675,0.00972222222222222
-2.69,0.00972222222222222
-2.715,0.00972222222222222
-2.73,0.0111111111111111
-2.75,0.00833333333333333
-2.77,0.00833333333333333
-2.795,0.00694444444444445
-2.81,0.00555555555555556
-2.835,0.00416666666666667
-2.85,0.00416666666666667
-2.87,0.00277777777777778
-2.895,0.00416666666666667
-2.91,0.00277777777777778
-2.935,0.00416666666666667
-2.955,0.00416666666666667
-2.975,0.00416666666666667
-2.995,0.00416666666666667
-3.015,0.00277777777777778
-3.03,0.00277777777777778
-3.05,0.00277777777777778
-3.075,0.00416666666666667
-3.09,0.00416666666666667
-3.11,0.00277777777777778
-3.13,0.00277777777777778
-3.155,0.00416666666666667
-3.17,0.00277777777777778
-3.19,0.00277777777777778
-3.215,0.00416666666666667
-3.235,0.00277777777777778
-3.255,0.00277777777777778
-3.275,0.00277777777777778
-3.295,0.00277777777777778
-3.31,0.00277777777777778
-3.33,0.00277777777777778
-3.35,0.00277777777777778
-3.375,0.00416666666666667
-3.39,0.00277777777777778
-3.415,0.00277777777777778
-3.435,0.00277777777777778
-3.45,0.00416666666666667
-3.475,0.00416666666666667
-3.495,0.00138888888888889
-3.51,0.00277777777777778
-3.53,0.00277777777777778
-3.555,0.00277777777777778
-3.575,0.00416666666666667
-3.59,0.00277777777777778
-3.615,0.00277777777777778
-3.635,0.00277777777777778
-3.655,0.00416666666666667
-3.675,0.00277777777777778
-3.695,0.00277777777777778
-3.71,0.00277777777777778
-3.735,0.00277777777777778
-3.755,0.00277777777777778
-3.77,0.00416666666666667
-3.795,0.00277777777777778
-3.81,0.00277777777777778
-3.835,0.00277777777777778
-3.85,0.00277777777777778
-3.875,0.00277777777777778
-3.895,0.00277777777777778
-3.915,0.00416666666666667
-3.93,0.00416666666666667
-3.955,0.00416666666666667
-3.97,0.00416666666666667
-3.99,0.00416666666666667
-4.01,0.00277777777777778
-4.03,0.00416666666666667
-4.05,0.00277777777777778
-4.075,0.00277777777777778
-4.09,0.00416666666666667
-4.11,0.00277777777777778
-4.13,0.00277777777777778
-4.15,0.00277777777777778
-4.17,0.00277777777777778
-4.195,0.00277777777777778
-4.21,0.00277777777777778
