{   Distance	     Value	 Material }
{  4.35000e-01	 2.05408e+05	 GaN }
{  4.45000e-01	 2.24799e+05	 GaN }
{  4.55000e-01	 2.46370e+05	 GaN }
{  4.65000e-01	 2.69629e+05	 GaN }
{  4.75000e-01	 2.93561e+05	 GaN }
{  4.85000e-01	 3.16567e+05	 GaN }
{  4.94761e-01	 3.46092e+05	 GaN }
{  5.04955e-01	 3.52073e+05	 GaN }
{  5.15600e-01	 3.62371e+05	 GaN }
{  5.26716e-01	 3.66458e+05	 GaN }
{  5.38324e-01	 3.64372e+05	 GaN }
{  5.50446e-01	 3.56835e+05	 GaN }
{  5.63105e-01	 3.44897e+05	 GaN }
{  5.76325e-01	 3.29655e+05	 GaN }
{  5.90129e-01	 3.12072e+05	 GaN }
{  6.04545e-01	 2.70480e+05	 GaN }
{  6.19599e-01	 2.72731e+05	 GaN }
{  6.35320e-01	 2.29140e+05	 GaN }
{  6.51736e-01	 2.30613e+05	 GaN }
{  6.68880e-01	 2.08979e+05	 GaN }
{  6.86782e-01	 1.64204e+05	 GaN }
{  7.05477e-01	 1.64719e+05	 GaN }
{  7.25000e-01	 1.20804e+05	 GaN }
{  7.45031e-01	 1.20609e+05	 GaN }
{  7.65301e-01	 1.01195e+05	 GaN }
{  7.85815e-01	 8.52500e+04	 GaN }
{  8.06573e-01	 7.29048e+04	 GaN }
{  8.27581e-01	 6.36124e+04	 GaN }
{  8.48840e-01	 5.66262e+04	 GaN }
{  8.70353e-01	 5.12977e+04	 GaN }
{  8.92124e-01	 4.71512e+04	 GaN }
{  9.14155e-01	 4.38591e+04	 GaN }
{  9.36450e-01	 3.92029e+04	 GaN }
{  9.59012e-01	 3.90186e+04	 GaN }
{  9.81844e-01	 3.72104e+04	 GaN }
{  1.00495e+00	 3.56972e+04	 GaN }
{  1.02833e+00	 3.44222e+04	 GaN }
{  1.05199e+00	 3.24535e+04	 GaN }
{  1.07594e+00	 3.24231e+04	 GaN }
{  1.10017e+00	 3.16393e+04	 GaN }
{  1.12469e+00	 3.09696e+04	 GaN }
{  1.14951e+00	 3.03968e+04	 GaN }
{  1.17462e+00	 2.99070e+04	 GaN }
{  1.20003e+00	 2.94885e+04	 GaN }
{  1.22575e+00	 2.91317e+04	 GaN }
{  1.25178e+00	 2.88283e+04	 GaN }
{  1.27811e+00	 2.85715e+04	 GaN }
{  1.30477e+00	 2.83555e+04	 GaN }
{  1.33174e+00	 2.81750e+04	 GaN }
{  1.35903e+00	 2.80260e+04	 GaN }
{  1.38665e+00	 2.79045e+04	 GaN }
{  1.41460e+00	 2.78075e+04	 GaN }
{  1.44289e+00	 2.75865e+04	 GaN }
{  1.47151e+00	 2.76756e+04	 GaN }
{  1.50048e+00	 2.76362e+04	 GaN }
{  1.52980e+00	 2.76120e+04	 GaN }
{  1.55946e+00	 2.75064e+04	 GaN }
{  1.58948e+00	 2.75173e+04	 GaN }
{  1.61986e+00	 2.76146e+04	 GaN }
{  1.65060e+00	 2.75675e+04	 GaN }
{  1.68171e+00	 2.76668e+04	 GaN }
{  1.71320e+00	 2.77052e+04	 GaN }
{  1.74506e+00	 2.77012e+04	 GaN }
{  1.77730e+00	 2.78027e+04	 GaN }
{  1.80993e+00	 2.78605e+04	 GaN }
{  1.84295e+00	 2.78892e+04	 GaN }
{  1.87636e+00	 2.79921e+04	 GaN }
{  1.91017e+00	 2.80650e+04	 GaN }
{  1.94439e+00	 2.81194e+04	 GaN }
{  1.97902e+00	 2.82233e+04	 GaN }
{  2.01406e+00	 2.82925e+04	 GaN }
{  2.04953e+00	 2.83970e+04	 GaN }
{  2.08541e+00	 2.84890e+04	 GaN }
{  2.12173e+00	 2.85844e+04	 GaN }
{  2.15848e+00	 2.86830e+04	 GaN }
{  2.19567e+00	 2.87845e+04	 GaN }
{  2.23331e+00	 2.88897e+04	 GaN }
{  2.27139e+00	 2.89977e+04	 GaN }
{  2.30994e+00	 2.91087e+04	 GaN }
{  2.34894e+00	 2.92229e+04	 GaN }
{  2.38841e+00	 2.93403e+04	 GaN }
{  2.42835e+00	 2.94809e+04	 GaN }
{  2.46878e+00	 2.95849e+04	 GaN }
{  2.50968e+00	 2.97123e+04	 GaN }
{  2.55108e+00	 2.98771e+04	 GaN }
{  2.59297e+00	 3.00179e+04	 GaN }
{  2.63536e+00	 3.01175e+04	 GaN }
{  2.67826e+00	 3.03162e+04	 GaN }
{  2.72167e+00	 3.04101e+04	 GaN }
{  2.76560e+00	 3.06449e+04	 GaN }
{  2.81006e+00	 3.07276e+04	 GaN }
{  2.85505e+00	 3.08997e+04	 GaN }
{  2.90058e+00	 3.10856e+04	 GaN }
{  2.94666e+00	 3.12933e+04	 GaN }
{  2.99328e+00	 3.15405e+04	 GaN }
{  3.04047e+00	 3.18700e+04	 GaN }
{  3.08822e+00	 3.24028e+04	 GaN }
{  3.13654e+00	 3.87958e+04	 GaN }
{  3.18544e+00	 3.70256e+04	 GaN }
{  3.23492e+00	 5.33156e+04	 GaN }
{  3.28500e+00	 9.93085e+04	 GaN }
{  3.32667e+00	 5.44243e+04	 GaN }
{  3.36833e+00	 6.54036e+03	 GaN }
{  3.41000e+00	 9.16076e+03	 GaN }

{   Distance	     Value	 Material }
{ -1.25000e+00	 6.36774e+03	 GaN }
{ -1.20083e+00	 6.50300e+03	 GaN }
{ -1.15273e+00	 9.23492e+03	 GaN }
{ -1.10569e+00	 1.70546e+04	 GaN }
{ -1.05969e+00	 3.11084e+04	 GaN }
{ -1.01470e+00	 1.05069e+04	 GaN }
{ -9.70692e-01	 9.43531e+03	 GaN }
{ -9.27653e-01	 1.18615e+04	 GaN }
{ -8.85559e-01	 1.28360e+04	 GaN }
{ -8.44390e-01	 1.37415e+04	 GaN }
{ -8.04126e-01	 1.35567e+04	 GaN }
{ -7.64745e-01	 1.37140e+04	 GaN }
{ -7.26230e-01	 1.38231e+04	 GaN }
{ -6.88561e-01	 1.39077e+04	 GaN }
{ -6.51719e-01	 1.39801e+04	 GaN }
{ -6.15686e-01	 1.40475e+04	 GaN }
{ -5.80445e-01	 1.43142e+04	 GaN }
{ -5.45978e-01	 1.41839e+04	 GaN }
{ -5.12268e-01	 1.42596e+04	 GaN }
{ -4.79298e-01	 1.43455e+04	 GaN }
{ -4.47053e-01	 1.44470e+04	 GaN }
{ -4.15516e-01	 1.48528e+04	 GaN }
{ -3.84671e-01	 1.47381e+04	 GaN }
{ -3.54504e-01	 1.54149e+04	 GaN }
{ -3.25000e-01	 1.53077e+04	 GaN }
{ -2.95331e-01	 1.57026e+04	 GaN }
{ -2.68749e-01	 1.61728e+04	 GaN }
{ -2.44932e-01	 1.67387e+04	 GaN }
{ -2.23593e-01	 1.69340e+04	 GaN }
{ -2.04475e-01	 1.69187e+04	 GaN }
{ -1.87345e-01	 1.71555e+04	 GaN }
{ -1.71998e-01	 1.75192e+04	 GaN }
{ -1.58248e-01	 1.76871e+04	 GaN }
{ -1.45928e-01	 1.80886e+04	 GaN }
{ -1.34890e-01	 1.89508e+04	 GaN }
{ -1.25000e-01	 2.10073e+04	 GaN }
{ -1.15109e-01	 2.45505e+04	 GaN }
{ -1.05419e-01	 3.06581e+04	 GaN }
{ -9.59231e-02	 3.05183e+04	 GaN }
{ -8.66194e-02	 3.24778e+04	 GaN }
{ -7.75033e-02	 3.55966e+04	 GaN }
{ -6.85713e-02	 3.56423e+04	 GaN }
{ -5.98195e-02	 3.71414e+04	 GaN }
{ -5.12443e-02	 3.86778e+04	 GaN }
{ -4.28422e-02	 4.02873e+04	 GaN }
{ -3.46096e-02	 4.19969e+04	 GaN }
{ -2.65432e-02	 4.38313e+04	 GaN }
{ -1.86395e-02	 4.58183e+04	 GaN }
{ -1.08953e-02	 4.99159e+04	 GaN }
{ -3.30745e-03	 5.06162e+04	 GaN }
{  4.12730e-03	 5.68501e+04	 GaN }
{  1.14120e-02	 5.62379e+04	 GaN }
{  1.85497e-02	 6.23289e+04	 GaN }
{  2.55434e-02	 6.13512e+04	 GaN }
{  3.23959e-02	 6.47809e+04	 GaN }
{  3.91102e-02	 6.87360e+04	 GaN }
{  4.56890e-02	 7.32608e+04	 GaN }
{  5.21349e-02	 7.84419e+04	 GaN }
{  5.84509e-02	 8.44029e+04	 GaN }
{  6.46393e-02	 9.13074e+04	 GaN }
{  7.07029e-02	 9.93667e+04	 GaN }
{  7.66441e-02	 1.08851e+05	 GaN }
{  8.24654e-02	 1.20101e+05	 GaN }
{  8.81692e-02	 1.33537e+05	 GaN }
{  9.37580e-02	 1.70367e+05	 GaN }
{  9.92339e-02	 1.68985e+05	 GaN }
{  1.04599e-01	 1.91991e+05	 GaN }
{  1.09857e-01	 2.18833e+05	 GaN }
{  1.15008e-01	 2.73379e+05	 GaN }
{  1.20055e-01	 2.80651e+05	 GaN }
